tcc_track_id,basin,year,issue_time_utc,current_lat,current_lon,linked_ibtracs_sid,first_34kt_time_utc,label_24h,label_48h,input_times_utc,split,matched_timestamps,full_9_step_match,match_class
100048,EP,1982,1982-07-25T18:00:00Z,8.2,-116.1,1982207N09243,1982-07-26T18:00:00Z,1,1.0,1982-07-24T18:00:00Z|1982-07-24T21:00:00Z|1982-07-25T00:00:00Z|1982-07-25T03:00:00Z|1982-07-25T06:00:00Z|1982-07-25T09:00:00Z|1982-07-25T12:00:00Z|1982-07-25T15:00:00Z|1982-07-25T18:00:00Z,train,0,False,zero
100048,EP,1982,1982-07-25T21:00:00Z,8.2,-118.1,1982207N09243,1982-07-26T18:00:00Z,1,1.0,1982-07-24T21:00:00Z|1982-07-25T00:00:00Z|1982-07-25T03:00:00Z|1982-07-25T06:00:00Z|1982-07-25T09:00:00Z|1982-07-25T12:00:00Z|1982-07-25T15:00:00Z|1982-07-25T18:00:00Z|1982-07-25T21:00:00Z,train,0,False,zero
100048,EP,1982,1982-07-26T00:00:00Z,9.1,-116.9,1982207N09243,1982-07-26T18:00:00Z,1,1.0,1982-07-25T00:00:00Z|1982-07-25T03:00:00Z|1982-07-25T06:00:00Z|1982-07-25T09:00:00Z|1982-07-25T12:00:00Z|1982-07-25T15:00:00Z|1982-07-25T18:00:00Z|1982-07-25T21:00:00Z|1982-07-26T00:00:00Z,train,0,False,zero
100048,EP,1982,1982-07-26T03:00:00Z,8.9,-117.4,1982207N09243,1982-07-26T18:00:00Z,1,1.0,1982-07-25T03:00:00Z|1982-07-25T06:00:00Z|1982-07-25T09:00:00Z|1982-07-25T12:00:00Z|1982-07-25T15:00:00Z|1982-07-25T18:00:00Z|1982-07-25T21:00:00Z|1982-07-26T00:00:00Z|1982-07-26T03:00:00Z,train,0,False,zero
100049,EP,1982,1982-07-28T12:00:00Z,12.5,-110.8,1982210N11245,1982-07-29T12:00:00Z,1,1.0,1982-07-27T12:00:00Z|1982-07-27T15:00:00Z|1982-07-27T18:00:00Z|1982-07-27T21:00:00Z|1982-07-28T00:00:00Z|1982-07-28T03:00:00Z|1982-07-28T06:00:00Z|1982-07-28T09:00:00Z|1982-07-28T12:00:00Z,train,0,False,zero
100049,EP,1982,1982-07-28T15:00:00Z,12.4,-112.3,1982210N11245,1982-07-29T12:00:00Z,1,1.0,1982-07-27T15:00:00Z|1982-07-27T18:00:00Z|1982-07-27T21:00:00Z|1982-07-28T00:00:00Z|1982-07-28T03:00:00Z|1982-07-28T06:00:00Z|1982-07-28T09:00:00Z|1982-07-28T12:00:00Z|1982-07-28T15:00:00Z,train,0,False,zero
100049,EP,1982,1982-07-28T18:00:00Z,12.3,-113.8,1982210N11245,1982-07-29T12:00:00Z,1,1.0,1982-07-27T18:00:00Z|1982-07-27T21:00:00Z|1982-07-28T00:00:00Z|1982-07-28T03:00:00Z|1982-07-28T06:00:00Z|1982-07-28T09:00:00Z|1982-07-28T12:00:00Z|1982-07-28T15:00:00Z|1982-07-28T18:00:00Z,train,0,False,zero
100049,EP,1982,1982-07-28T21:00:00Z,12.4,-113.4,1982210N11245,1982-07-29T12:00:00Z,1,1.0,1982-07-27T21:00:00Z|1982-07-28T00:00:00Z|1982-07-28T03:00:00Z|1982-07-28T06:00:00Z|1982-07-28T09:00:00Z|1982-07-28T12:00:00Z|1982-07-28T15:00:00Z|1982-07-28T18:00:00Z|1982-07-28T21:00:00Z,train,0,False,zero
100055,EP,1982,1982-08-08T09:00:00Z,9.9,-108.6,1982221N10250,1982-08-09T09:00:00Z,1,1.0,1982-08-07T09:00:00Z|1982-08-07T12:00:00Z|1982-08-07T15:00:00Z|1982-08-07T18:00:00Z|1982-08-07T21:00:00Z|1982-08-08T00:00:00Z|1982-08-08T03:00:00Z|1982-08-08T06:00:00Z|1982-08-08T09:00:00Z,train,0,False,zero
100055,EP,1982,1982-08-08T12:00:00Z,10.0,-109.1,1982221N10250,1982-08-09T09:00:00Z,1,1.0,1982-08-07T12:00:00Z|1982-08-07T15:00:00Z|1982-08-07T18:00:00Z|1982-08-07T21:00:00Z|1982-08-08T00:00:00Z|1982-08-08T03:00:00Z|1982-08-08T06:00:00Z|1982-08-08T09:00:00Z|1982-08-08T12:00:00Z,train,0,False,zero
100055,EP,1982,1982-08-08T15:00:00Z,11.1,-109.0,1982221N10250,1982-08-09T09:00:00Z,1,1.0,1982-08-07T15:00:00Z|1982-08-07T18:00:00Z|1982-08-07T21:00:00Z|1982-08-08T00:00:00Z|1982-08-08T03:00:00Z|1982-08-08T06:00:00Z|1982-08-08T09:00:00Z|1982-08-08T12:00:00Z|1982-08-08T15:00:00Z,train,0,False,zero
100054,EP,1982,1982-08-08T09:00:00Z,9.4,-119.9,1982221N10236,1982-08-09T06:00:00Z,1,1.0,1982-08-07T09:00:00Z|1982-08-07T12:00:00Z|1982-08-07T15:00:00Z|1982-08-07T18:00:00Z|1982-08-07T21:00:00Z|1982-08-08T00:00:00Z|1982-08-08T03:00:00Z|1982-08-08T06:00:00Z|1982-08-08T09:00:00Z,train,0,False,zero
100054,EP,1982,1982-08-08T12:00:00Z,9.4,-123.4,1982221N10236,1982-08-09T06:00:00Z,1,1.0,1982-08-07T12:00:00Z|1982-08-07T15:00:00Z|1982-08-07T18:00:00Z|1982-08-07T21:00:00Z|1982-08-08T00:00:00Z|1982-08-08T03:00:00Z|1982-08-08T06:00:00Z|1982-08-08T09:00:00Z|1982-08-08T12:00:00Z,train,0,False,zero
100054,EP,1982,1982-08-08T15:00:00Z,9.1,-123.9,1982221N10236,1982-08-09T06:00:00Z,1,1.0,1982-08-07T15:00:00Z|1982-08-07T18:00:00Z|1982-08-07T21:00:00Z|1982-08-08T00:00:00Z|1982-08-08T03:00:00Z|1982-08-08T06:00:00Z|1982-08-08T09:00:00Z|1982-08-08T12:00:00Z|1982-08-08T15:00:00Z,train,0,False,zero
100059,NA,1982,1982-08-27T18:00:00Z,13.9,-21.0,1982241N14338,1982-08-28T18:00:00Z,1,1.0,1982-08-26T18:00:00Z|1982-08-26T21:00:00Z|1982-08-27T00:00:00Z|1982-08-27T03:00:00Z|1982-08-27T06:00:00Z|1982-08-27T09:00:00Z|1982-08-27T12:00:00Z|1982-08-27T15:00:00Z|1982-08-27T18:00:00Z,train,0,False,zero
100059,NA,1982,1982-08-27T21:00:00Z,13.4,-21.4,1982241N14338,1982-08-28T18:00:00Z,1,1.0,1982-08-26T21:00:00Z|1982-08-27T00:00:00Z|1982-08-27T03:00:00Z|1982-08-27T06:00:00Z|1982-08-27T09:00:00Z|1982-08-27T12:00:00Z|1982-08-27T15:00:00Z|1982-08-27T18:00:00Z|1982-08-27T21:00:00Z,train,0,False,zero
100059,NA,1982,1982-08-28T00:00:00Z,13.4,-21.3,1982241N14338,1982-08-28T18:00:00Z,1,1.0,1982-08-27T00:00:00Z|1982-08-27T03:00:00Z|1982-08-27T06:00:00Z|1982-08-27T09:00:00Z|1982-08-27T12:00:00Z|1982-08-27T15:00:00Z|1982-08-27T18:00:00Z|1982-08-27T21:00:00Z|1982-08-28T00:00:00Z,train,0,False,zero
100059,NA,1982,1982-08-28T03:00:00Z,13.4,-21.2,1982241N14338,1982-08-28T18:00:00Z,1,1.0,1982-08-27T03:00:00Z|1982-08-27T06:00:00Z|1982-08-27T09:00:00Z|1982-08-27T12:00:00Z|1982-08-27T15:00:00Z|1982-08-27T18:00:00Z|1982-08-27T21:00:00Z|1982-08-28T00:00:00Z|1982-08-28T03:00:00Z,train,0,False,zero
100059,NA,1982,1982-08-28T06:00:00Z,13.9,-22.1,1982241N14338,1982-08-28T18:00:00Z,1,1.0,1982-08-27T06:00:00Z|1982-08-27T09:00:00Z|1982-08-27T12:00:00Z|1982-08-27T15:00:00Z|1982-08-27T18:00:00Z|1982-08-27T21:00:00Z|1982-08-28T00:00:00Z|1982-08-28T03:00:00Z|1982-08-28T06:00:00Z,train,0,False,zero
100059,NA,1982,1982-08-28T09:00:00Z,13.9,-22.5,1982241N14338,1982-08-28T18:00:00Z,1,1.0,1982-08-27T09:00:00Z|1982-08-27T12:00:00Z|1982-08-27T15:00:00Z|1982-08-27T18:00:00Z|1982-08-27T21:00:00Z|1982-08-28T00:00:00Z|1982-08-28T03:00:00Z|1982-08-28T06:00:00Z|1982-08-28T09:00:00Z,train,0,False,zero
100060,EP,1982,1982-08-30T03:00:00Z,11.6,-167.9,1982242N11191,1982-08-30T18:00:00Z,1,1.0,1982-08-29T03:00:00Z|1982-08-29T06:00:00Z|1982-08-29T09:00:00Z|1982-08-29T12:00:00Z|1982-08-29T15:00:00Z|1982-08-29T18:00:00Z|1982-08-29T21:00:00Z|1982-08-30T00:00:00Z|1982-08-30T03:00:00Z,train,0,False,zero
100067,EP,1982,1982-09-09T15:00:00Z,10.1,-110.7,1982253N10250,1982-09-11T00:00:00Z,0,1.0,1982-09-08T15:00:00Z|1982-09-08T18:00:00Z|1982-09-08T21:00:00Z|1982-09-09T00:00:00Z|1982-09-09T03:00:00Z|1982-09-09T06:00:00Z|1982-09-09T09:00:00Z|1982-09-09T12:00:00Z|1982-09-09T15:00:00Z,train,0,False,zero
100073,EP,1982,1982-09-15T00:00:00Z,15.5,-139.5,1982259N16218,1982-09-16T00:00:00Z,1,1.0,1982-09-14T00:00:00Z|1982-09-14T03:00:00Z|1982-09-14T06:00:00Z|1982-09-14T09:00:00Z|1982-09-14T12:00:00Z|1982-09-14T15:00:00Z|1982-09-14T18:00:00Z|1982-09-14T21:00:00Z|1982-09-15T00:00:00Z,train,0,False,zero
100073,EP,1982,1982-09-15T03:00:00Z,14.9,-142.7,1982259N16218,1982-09-16T00:00:00Z,1,1.0,1982-09-14T03:00:00Z|1982-09-14T06:00:00Z|1982-09-14T09:00:00Z|1982-09-14T12:00:00Z|1982-09-14T15:00:00Z|1982-09-14T18:00:00Z|1982-09-14T21:00:00Z|1982-09-15T00:00:00Z|1982-09-15T03:00:00Z,train,0,False,zero
100073,EP,1982,1982-09-15T06:00:00Z,14.8,-142.2,1982259N16218,1982-09-16T00:00:00Z,1,1.0,1982-09-14T06:00:00Z|1982-09-14T09:00:00Z|1982-09-14T12:00:00Z|1982-09-14T15:00:00Z|1982-09-14T18:00:00Z|1982-09-14T21:00:00Z|1982-09-15T00:00:00Z|1982-09-15T03:00:00Z|1982-09-15T06:00:00Z,train,0,False,zero
100073,EP,1982,1982-09-15T09:00:00Z,14.7,-142.7,1982259N16218,1982-09-16T00:00:00Z,1,1.0,1982-09-14T09:00:00Z|1982-09-14T12:00:00Z|1982-09-14T15:00:00Z|1982-09-14T18:00:00Z|1982-09-14T21:00:00Z|1982-09-15T00:00:00Z|1982-09-15T03:00:00Z|1982-09-15T06:00:00Z|1982-09-15T09:00:00Z,train,0,False,zero
100073,EP,1982,1982-09-15T12:00:00Z,14.8,-142.7,1982259N16218,1982-09-16T00:00:00Z,1,1.0,1982-09-14T12:00:00Z|1982-09-14T15:00:00Z|1982-09-14T18:00:00Z|1982-09-14T21:00:00Z|1982-09-15T00:00:00Z|1982-09-15T03:00:00Z|1982-09-15T06:00:00Z|1982-09-15T09:00:00Z|1982-09-15T12:00:00Z,train,0,False,zero
100073,EP,1982,1982-09-15T15:00:00Z,15.4,-142.6,1982259N16218,1982-09-16T00:00:00Z,1,1.0,1982-09-14T15:00:00Z|1982-09-14T18:00:00Z|1982-09-14T21:00:00Z|1982-09-15T00:00:00Z|1982-09-15T03:00:00Z|1982-09-15T06:00:00Z|1982-09-15T09:00:00Z|1982-09-15T12:00:00Z|1982-09-15T15:00:00Z,train,0,False,zero
100072,EP,1982,1982-09-15T00:00:00Z,12.5,-157.9,1982259N15202,1982-09-16T00:00:00Z,1,1.0,1982-09-14T00:00:00Z|1982-09-14T03:00:00Z|1982-09-14T06:00:00Z|1982-09-14T09:00:00Z|1982-09-14T12:00:00Z|1982-09-14T15:00:00Z|1982-09-14T18:00:00Z|1982-09-14T21:00:00Z|1982-09-15T00:00:00Z,train,0,False,zero
100072,EP,1982,1982-09-15T03:00:00Z,12.5,-158.1,1982259N15202,1982-09-16T00:00:00Z,1,1.0,1982-09-14T03:00:00Z|1982-09-14T06:00:00Z|1982-09-14T09:00:00Z|1982-09-14T12:00:00Z|1982-09-14T15:00:00Z|1982-09-14T18:00:00Z|1982-09-14T21:00:00Z|1982-09-15T00:00:00Z|1982-09-15T03:00:00Z,train,0,False,zero
100072,EP,1982,1982-09-15T06:00:00Z,12.5,-158.2,1982259N15202,1982-09-16T00:00:00Z,1,1.0,1982-09-14T06:00:00Z|1982-09-14T09:00:00Z|1982-09-14T12:00:00Z|1982-09-14T15:00:00Z|1982-09-14T18:00:00Z|1982-09-14T21:00:00Z|1982-09-15T00:00:00Z|1982-09-15T03:00:00Z|1982-09-15T06:00:00Z,train,0,False,zero
100072,EP,1982,1982-09-15T09:00:00Z,13.2,-158.2,1982259N15202,1982-09-16T00:00:00Z,1,1.0,1982-09-14T09:00:00Z|1982-09-14T12:00:00Z|1982-09-14T15:00:00Z|1982-09-14T18:00:00Z|1982-09-14T21:00:00Z|1982-09-15T00:00:00Z|1982-09-15T03:00:00Z|1982-09-15T06:00:00Z|1982-09-15T09:00:00Z,train,0,False,zero
100072,EP,1982,1982-09-15T12:00:00Z,13.9,-158.1,1982259N15202,1982-09-16T00:00:00Z,1,1.0,1982-09-14T12:00:00Z|1982-09-14T15:00:00Z|1982-09-14T18:00:00Z|1982-09-14T21:00:00Z|1982-09-15T00:00:00Z|1982-09-15T03:00:00Z|1982-09-15T06:00:00Z|1982-09-15T09:00:00Z|1982-09-15T12:00:00Z,train,0,False,zero
100072,EP,1982,1982-09-15T15:00:00Z,14.5,-158.1,1982259N15202,1982-09-16T00:00:00Z,1,1.0,1982-09-14T15:00:00Z|1982-09-14T18:00:00Z|1982-09-14T21:00:00Z|1982-09-15T00:00:00Z|1982-09-15T03:00:00Z|1982-09-15T06:00:00Z|1982-09-15T09:00:00Z|1982-09-15T12:00:00Z|1982-09-15T15:00:00Z,train,0,False,zero
100079,EP,1982,1982-09-30T06:00:00Z,14.5,-98.8,1982274N13265,1982-10-01T00:00:00Z,1,1.0,1982-09-29T06:00:00Z|1982-09-29T09:00:00Z|1982-09-29T12:00:00Z|1982-09-29T15:00:00Z|1982-09-29T18:00:00Z|1982-09-29T21:00:00Z|1982-09-30T00:00:00Z|1982-09-30T03:00:00Z|1982-09-30T06:00:00Z,train,0,False,zero
100079,EP,1982,1982-09-30T09:00:00Z,14.3,-97.3,1982274N13265,1982-10-01T00:00:00Z,1,1.0,1982-09-29T09:00:00Z|1982-09-29T12:00:00Z|1982-09-29T15:00:00Z|1982-09-29T18:00:00Z|1982-09-29T21:00:00Z|1982-09-30T00:00:00Z|1982-09-30T03:00:00Z|1982-09-30T06:00:00Z|1982-09-30T09:00:00Z,train,0,False,zero
100079,EP,1982,1982-09-30T12:00:00Z,14.1,-95.9,1982274N13265,1982-10-01T00:00:00Z,1,1.0,1982-09-29T12:00:00Z|1982-09-29T15:00:00Z|1982-09-29T18:00:00Z|1982-09-29T21:00:00Z|1982-09-30T00:00:00Z|1982-09-30T03:00:00Z|1982-09-30T06:00:00Z|1982-09-30T09:00:00Z|1982-09-30T12:00:00Z,train,0,False,zero
100079,EP,1982,1982-09-30T15:00:00Z,13.3,-96.7,1982274N13265,1982-10-01T00:00:00Z,1,1.0,1982-09-29T15:00:00Z|1982-09-29T18:00:00Z|1982-09-29T21:00:00Z|1982-09-30T00:00:00Z|1982-09-30T03:00:00Z|1982-09-30T06:00:00Z|1982-09-30T09:00:00Z|1982-09-30T12:00:00Z|1982-09-30T15:00:00Z,train,0,False,zero
100084,EP,1982,1982-10-13T06:00:00Z,7.3,-88.9,1982287N09269,1982-10-14T06:00:00Z,1,1.0,1982-10-12T06:00:00Z|1982-10-12T09:00:00Z|1982-10-12T12:00:00Z|1982-10-12T15:00:00Z|1982-10-12T18:00:00Z|1982-10-12T21:00:00Z|1982-10-13T00:00:00Z|1982-10-13T03:00:00Z|1982-10-13T06:00:00Z,train,0,False,zero
100084,EP,1982,1982-10-13T09:00:00Z,7.9,-90.2,1982287N09269,1982-10-14T06:00:00Z,1,1.0,1982-10-12T09:00:00Z|1982-10-12T12:00:00Z|1982-10-12T15:00:00Z|1982-10-12T18:00:00Z|1982-10-12T21:00:00Z|1982-10-13T00:00:00Z|1982-10-13T03:00:00Z|1982-10-13T06:00:00Z|1982-10-13T09:00:00Z,train,0,False,zero
100084,EP,1982,1982-10-13T12:00:00Z,8.1,-90.3,1982287N09269,1982-10-14T06:00:00Z,1,1.0,1982-10-12T12:00:00Z|1982-10-12T15:00:00Z|1982-10-12T18:00:00Z|1982-10-12T21:00:00Z|1982-10-13T00:00:00Z|1982-10-13T03:00:00Z|1982-10-13T06:00:00Z|1982-10-13T09:00:00Z|1982-10-13T12:00:00Z,train,0,False,zero
100084,EP,1982,1982-10-13T15:00:00Z,8.3,-90.5,1982287N09269,1982-10-14T06:00:00Z,1,1.0,1982-10-12T15:00:00Z|1982-10-12T18:00:00Z|1982-10-12T21:00:00Z|1982-10-13T00:00:00Z|1982-10-13T03:00:00Z|1982-10-13T06:00:00Z|1982-10-13T09:00:00Z|1982-10-13T12:00:00Z|1982-10-13T15:00:00Z,train,0,False,zero
100084,EP,1982,1982-10-13T18:00:00Z,8.3,-91.3,1982287N09269,1982-10-14T06:00:00Z,1,1.0,1982-10-12T18:00:00Z|1982-10-12T21:00:00Z|1982-10-13T00:00:00Z|1982-10-13T03:00:00Z|1982-10-13T06:00:00Z|1982-10-13T09:00:00Z|1982-10-13T12:00:00Z|1982-10-13T15:00:00Z|1982-10-13T18:00:00Z,train,0,False,zero
100084,EP,1982,1982-10-13T21:00:00Z,8.3,-91.4,1982287N09269,1982-10-14T06:00:00Z,1,1.0,1982-10-12T21:00:00Z|1982-10-13T00:00:00Z|1982-10-13T03:00:00Z|1982-10-13T06:00:00Z|1982-10-13T09:00:00Z|1982-10-13T12:00:00Z|1982-10-13T15:00:00Z|1982-10-13T18:00:00Z|1982-10-13T21:00:00Z,train,0,False,zero
100132,NI,1983,1983-08-08T21:00:00Z,20.7,63.0,1983216N23088,1983-08-09T15:00:00Z,1,1.0,1983-08-07T21:00:00Z|1983-08-08T00:00:00Z|1983-08-08T03:00:00Z|1983-08-08T06:00:00Z|1983-08-08T09:00:00Z|1983-08-08T12:00:00Z|1983-08-08T15:00:00Z|1983-08-08T18:00:00Z|1983-08-08T21:00:00Z,train,0,False,zero
100138,NA,1983,1983-08-23T03:00:00Z,24.6,-73.5,1983236N26284,1983-08-24T03:00:00Z,1,1.0,1983-08-22T03:00:00Z|1983-08-22T06:00:00Z|1983-08-22T09:00:00Z|1983-08-22T12:00:00Z|1983-08-22T15:00:00Z|1983-08-22T18:00:00Z|1983-08-22T21:00:00Z|1983-08-23T00:00:00Z|1983-08-23T03:00:00Z,train,0,False,zero
100138,NA,1983,1983-08-23T06:00:00Z,24.3,-73.7,1983236N26284,1983-08-24T03:00:00Z,1,1.0,1983-08-22T06:00:00Z|1983-08-22T09:00:00Z|1983-08-22T12:00:00Z|1983-08-22T15:00:00Z|1983-08-22T18:00:00Z|1983-08-22T21:00:00Z|1983-08-23T00:00:00Z|1983-08-23T03:00:00Z|1983-08-23T06:00:00Z,train,0,False,zero
100138,NA,1983,1983-08-23T09:00:00Z,24.8,-73.2,1983236N26284,1983-08-24T03:00:00Z,1,1.0,1983-08-22T09:00:00Z|1983-08-22T12:00:00Z|1983-08-22T15:00:00Z|1983-08-22T18:00:00Z|1983-08-22T21:00:00Z|1983-08-23T00:00:00Z|1983-08-23T03:00:00Z|1983-08-23T06:00:00Z|1983-08-23T09:00:00Z,train,0,False,zero
100138,NA,1983,1983-08-23T12:00:00Z,24.2,-74.4,1983236N26284,1983-08-24T03:00:00Z,1,1.0,1983-08-22T12:00:00Z|1983-08-22T15:00:00Z|1983-08-22T18:00:00Z|1983-08-22T21:00:00Z|1983-08-23T00:00:00Z|1983-08-23T03:00:00Z|1983-08-23T06:00:00Z|1983-08-23T09:00:00Z|1983-08-23T12:00:00Z,train,0,False,zero
100138,NA,1983,1983-08-23T15:00:00Z,25.0,-72.8,1983236N26284,1983-08-24T03:00:00Z,1,1.0,1983-08-22T15:00:00Z|1983-08-22T18:00:00Z|1983-08-22T21:00:00Z|1983-08-23T00:00:00Z|1983-08-23T03:00:00Z|1983-08-23T06:00:00Z|1983-08-23T09:00:00Z|1983-08-23T12:00:00Z|1983-08-23T15:00:00Z,train,0,False,zero
100140,WP,1983,1983-08-25T03:00:00Z,22.6,126.2,1983237N25128,,0,0.0,1983-08-24T03:00:00Z|1983-08-24T06:00:00Z|1983-08-24T09:00:00Z|1983-08-24T12:00:00Z|1983-08-24T15:00:00Z|1983-08-24T18:00:00Z|1983-08-24T21:00:00Z|1983-08-25T00:00:00Z|1983-08-25T03:00:00Z,train,0,False,zero
100141,WP,1983,1983-08-26T21:00:00Z,9.5,-174.6,1983239N10183,1983-08-29T00:00:00Z,0,0.0,1983-08-25T21:00:00Z|1983-08-26T00:00:00Z|1983-08-26T03:00:00Z|1983-08-26T06:00:00Z|1983-08-26T09:00:00Z|1983-08-26T12:00:00Z|1983-08-26T15:00:00Z|1983-08-26T18:00:00Z|1983-08-26T21:00:00Z,train,0,False,zero
100146,EP,1983,1983-09-11T12:00:00Z,13.4,-96.8,1983255N12261,1983-09-12T12:00:00Z,1,1.0,1983-09-10T12:00:00Z|1983-09-10T15:00:00Z|1983-09-10T18:00:00Z|1983-09-10T21:00:00Z|1983-09-11T00:00:00Z|1983-09-11T03:00:00Z|1983-09-11T06:00:00Z|1983-09-11T09:00:00Z|1983-09-11T12:00:00Z,train,0,False,zero
100146,EP,1983,1983-09-11T15:00:00Z,12.2,-97.7,1983255N12261,1983-09-12T12:00:00Z,1,1.0,1983-09-10T15:00:00Z|1983-09-10T18:00:00Z|1983-09-10T21:00:00Z|1983-09-11T00:00:00Z|1983-09-11T03:00:00Z|1983-09-11T06:00:00Z|1983-09-11T09:00:00Z|1983-09-11T12:00:00Z|1983-09-11T15:00:00Z,train,0,False,zero
100146,EP,1983,1983-09-11T18:00:00Z,10.9,-98.6,1983255N12261,1983-09-12T12:00:00Z,1,1.0,1983-09-10T18:00:00Z|1983-09-10T21:00:00Z|1983-09-11T00:00:00Z|1983-09-11T03:00:00Z|1983-09-11T06:00:00Z|1983-09-11T09:00:00Z|1983-09-11T12:00:00Z|1983-09-11T15:00:00Z|1983-09-11T18:00:00Z,train,0,False,zero
100146,EP,1983,1983-09-11T21:00:00Z,11.4,-99.0,1983255N12261,1983-09-12T12:00:00Z,1,1.0,1983-09-10T21:00:00Z|1983-09-11T00:00:00Z|1983-09-11T03:00:00Z|1983-09-11T06:00:00Z|1983-09-11T09:00:00Z|1983-09-11T12:00:00Z|1983-09-11T15:00:00Z|1983-09-11T18:00:00Z|1983-09-11T21:00:00Z,train,0,False,zero
100146,EP,1983,1983-09-12T00:00:00Z,11.9,-99.3,1983255N12261,1983-09-12T12:00:00Z,1,1.0,1983-09-11T00:00:00Z|1983-09-11T03:00:00Z|1983-09-11T06:00:00Z|1983-09-11T09:00:00Z|1983-09-11T12:00:00Z|1983-09-11T15:00:00Z|1983-09-11T18:00:00Z|1983-09-11T21:00:00Z|1983-09-12T00:00:00Z,train,0,False,zero
