SID,SEASON,issue_time,target_time,issue_lat,issue_lon,issue_wind,target_lat,target_lon,target_wind,model,horizon_hours,predicted_lat,predicted_lon,predicted_wind,track_error_km,north_error_km,east_error_km,wind_error_kt,wind_abs_error_kt,target_motion_kmh,issue_intensity_bin,motion_bin,wind_change_bin
2020279N16284,2020,2020-10-06 12:00:00+00:00,2020-10-07 00:00:00+00:00,17.8,-82.0,100.0,19.3,-84.6,100.0,constant-motion,12,19.2,-84.61550515361765,100.0,11.238009959466142,-11.132000000000147,-1.717086970095636,0.0,0.0,26.736424606557662,Cat 3 (96-112),fast (>=25),steady (-5 to 5)
2020279N16284,2020,2020-10-06 18:00:00+00:00,2020-10-07 06:00:00+00:00,18.5,-83.3,120.0,20.1,-85.9,90.0,constant-motion,12,19.9,-85.91615510162006,120.0,22.302988321430938,-22.264000000000294,-1.864897732122131,30.0,30.0,27.14379200344324,Major (>=113),fast (>=25),weakening (<-5)
2020279N16284,2020,2020-10-07 00:00:00+00:00,2020-10-07 12:00:00+00:00,19.3,-84.6,100.0,21.1,-87.4,85.0,constant-motion,12,20.900000000000002,-87.21935575419064,100.0,29.090087866549016,-22.263999999999925,18.69714364588725,15.0,15.0,29.513089560162488,Cat 3 (96-112),fast (>=25),weakening (<-5)
2020279N16284,2020,2020-10-07 06:00:00+00:00,2020-10-07 18:00:00+00:00,20.1,-85.9,90.0,21.7,-88.8,75.0,constant-motion,12,21.700000000000003,-88.52022232155373,90.0,28.905218764119933,3.979039320256561e-13,29.095659310066765,15.0,15.0,29.153889970504746,Cat 2 (83-95),fast (>=25),weakening (<-5)
2020279N16284,2020,2020-10-07 12:00:00+00:00,2020-10-08 00:00:00+00:00,21.1,-87.4,85.0,22.3,-90.2,80.0,constant-motion,12,23.1,-90.43086004430809,85.0,92.05435995346474,89.05600000000007,-22.999536538507186,5.0,5.0,26.546852765409085,Cat 2 (83-95),fast (>=25),weakening (<-5)
2020279N16284,2020,2020-10-07 18:00:00+00:00,2020-10-08 06:00:00+00:00,21.7,-88.8,75.0,23.0,-91.4,85.0,constant-motion,12,22.899999999999995,-91.61769228382448,75.0,24.909825403400202,-11.132000000000545,-22.51701824637877,-10.0,10.0,25.32924919869853,Cat 1 (64-82),fast (>=25),strengthening (>5)
2020279N16284,2020,2020-10-08 00:00:00+00:00,2020-10-08 12:00:00+00:00,22.3,-90.2,80.0,23.7,-92.4,90.0,constant-motion,12,23.500000000000004,-93.01823265664167,80.0,66.80501747806464,-22.263999999999527,-63.56417810313525,-10.0,10.0,22.812089875719312,Cat 1 (64-82),typical (10-25),strengthening (>5)
2020279N16284,2020,2020-10-08 06:00:00+00:00,2020-10-08 18:00:00+00:00,23.0,-91.4,85.0,24.5,-93.1,100.0,constant-motion,12,24.4,-93.81890280040368,85.0,73.61435318515124,-11.132000000000147,-73.34533011431014,-15.0,15.0,20.026651923784698,Cat 2 (83-95),typical (10-25),strengthening (>5)
2020279N16284,2020,2020-10-08 12:00:00+00:00,2020-10-09 00:00:00+00:00,23.7,-92.4,90.0,25.3,-93.5,105.0,constant-motion,12,25.099999999999998,-94.41628928378415,90.0,94.83417342036023,-22.264000000000294,-92.97939639289987,-15.0,15.0,17.48796921969701,Cat 2 (83-95),typical (10-25),strengthening (>5)
2020279N16284,2020,2020-10-08 18:00:00+00:00,2020-10-09 06:00:00+00:00,24.5,-93.1,100.0,26.3,-93.7,105.0,constant-motion,12,26.1,-94.51355216800252,100.0,84.15994147422276,-22.263999999999925,-81.92780997248506,-5.0,5.0,17.418897212716,Cat 3 (96-112),typical (10-25),steady (-5 to 5)
2020279N16284,2020,2020-10-09 00:00:00+00:00,2020-10-09 12:00:00+00:00,25.3,-93.5,105.0,27.5,-93.8,100.0,constant-motion,12,26.900000000000002,-94.3080322152898,105.0,83.51977580283204,-66.79199999999977,-50.86452179178528,5.0,5.0,20.537234923561346,Cat 3 (96-112),typical (10-25),weakening (<-5)
2020279N16284,2020,2020-10-09 06:00:00+00:00,2020-10-09 18:00:00+00:00,26.3,-93.7,105.0,28.7,-93.6,90.0,constant-motion,12,28.3,-94.10526730219365,105.0,66.45406750027172,-44.52799999999985,-49.96359884793681,15.0,15.0,22.25419555040709,Cat 3 (96-112),typical (10-25),weakening (<-5)
2020279N16284,2020,2020-10-09 12:00:00+00:00,2020-10-10 00:00:00+00:00,27.5,-93.8,100.0,30.1,-92.9,75.0,constant-motion,12,29.9,-94.00334068972899,100.0,108.55120930537768,-22.264000000000294,-107.65039385936174,25.0,25.0,25.175932305293998,Cat 3 (96-112),fast (>=25),weakening (<-5)
2020279N16284,2020,2020-10-09 18:00:00+00:00,2020-10-10 06:00:00+00:00,28.7,-93.6,90.0,31.4,-92.2,50.0,constant-motion,12,31.099999999999998,-93.19297258082892,90.0,100.11446815776839,-33.39600000000007,-95.62092913715114,40.0,40.0,27.422413854155124,Cat 2 (83-95),fast (>=25),weakening (<-5)
2020279N16284,2020,2020-10-10 00:00:00+00:00,2020-10-10 12:00:00+00:00,30.1,-92.9,75.0,32.5,-91.4,35.0,constant-motion,12,32.900000000000006,-91.46950283770386,75.0,44.95097987724976,44.528000000000645,-6.9006054201191205,40.0,40.0,25.210677860804495,Cat 1 (64-82),fast (>=25),weakening (<-5)
2020291N32305,2020,2020-10-20 06:00:00+00:00,2020-10-20 18:00:00+00:00,25.5,-54.9,45.0,27.3,-55.3,55.0,constant-motion,12,26.1,-54.29774047099235,45.0,166.48349155156663,-133.5839999999999,100.24480251246958,-10.0,10.0,17.006419898822788,TS (34-63),typical (10-25),strengthening (>5)
2020291N32305,2020,2020-10-20 12:00:00+00:00,2020-10-21 00:00:00+00:00,26.2,-54.7,50.0,28.3,-56.3,65.0,constant-motion,12,27.599999999999998,-54.29634845893855,50.0,211.63739058169375,-77.92400000000029,198.41708787992454,-15.0,15.0,23.50209405373778,TS (34-63),typical (10-25),strengthening (>5)
2020291N32305,2020,2020-10-20 18:00:00+00:00,2020-10-21 06:00:00+00:00,27.3,-55.3,55.0,28.7,-57.7,75.0,constant-motion,12,29.500000000000004,-56.51818504019313,55.0,145.248910583455,89.05600000000047,116.60764331230219,-20.0,20.0,23.533223509704982,TS (34-63),typical (10-25),strengthening (>5)
2020291N32305,2020,2020-10-21 00:00:00+00:00,2020-10-21 12:00:00+00:00,28.3,-56.3,65.0,28.9,-58.7,85.0,constant-motion,12,30.3,-58.328694286517106,65.0,159.75838043396917,155.84800000000024,37.625847257256964,-20.0,20.0,20.301127286876632,Cat 1 (64-82),typical (10-25),strengthening (>5)
2020291N32305,2020,2020-10-21 06:00:00+00:00,2020-10-21 18:00:00+00:00,28.7,-57.7,75.0,29.3,-59.6,100.0,constant-motion,12,29.499999999999996,-60.51616633097484,75.0,91.49683695040825,22.263999999999527,-88.9347137306452,-25.0,25.0,16.3711346799816,Cat 1 (64-82),typical (10-25),strengthening (>5)
2020291N32305,2020,2020-10-21 12:00:00+00:00,2020-10-22 00:00:00+00:00,28.9,-58.7,85.0,29.5,-60.4,100.0,constant-motion,12,29.299999999999997,-60.70580118466022,85.0,37.04289895674619,-22.264000000000316,-29.90565365411905,-15.0,15.0,14.832038903261827,Cat 2 (83-95),typical (10-25),strengthening (>5)
2020291N32305,2020,2020-10-21 18:00:00+00:00,2020-10-22 06:00:00+00:00,29.3,-59.6,100.0,30.2,-60.9,90.0,constant-motion,12,30.100000000000005,-61.410652705228046,100.0,50.34351589947431,-11.131999999999366,-49.44072332534367,10.0,10.0,13.376202115651346,Cat 3 (96-112),typical (10-25),weakening (<-5)
2020291N32305,2020,2020-10-22 00:00:00+00:00,2020-10-22 12:00:00+00:00,29.5,-60.4,100.0,30.8,-61.3,80.0,constant-motion,12,29.9,-62.00475653326242,100.0,120.78150367957852,-100.18800000000022,-68.53972414740755,20.0,20.0,14.039541963083687,Cat 3 (96-112),typical (10-25),weakening (<-5)
2020291N32305,2020,2020-10-22 06:00:00+00:00,2020-10-22 18:00:00+00:00,30.2,-60.9,90.0,31.5,-61.5,75.0,constant-motion,12,31.599999999999998,-61.91079932954037,90.0,40.48377412670937,11.131999999999778,-39.20955280071751,15.0,15.0,12.957234627902013,Cat 2 (83-95),typical (10-25),weakening (<-5)
2020291N32305,2020,2020-10-22 12:00:00+00:00,2020-10-23 00:00:00+00:00,30.8,-61.3,80.0,32.2,-61.6,75.0,constant-motion,12,32.0,-62.107571535933886,80.0,52.73012430273568,-22.263999999999925,-48.25847558351127,5.0,5.0,13.187490300722613,Cat 1 (64-82),typical (10-25),weakening (<-5)
2020291N32305,2020,2020-10-22 18:00:00+00:00,2020-10-23 06:00:00+00:00,31.5,-61.5,75.0,32.9,-61.6,75.0,constant-motion,12,32.9,-61.904548763808805,75.0,28.433149444246837,0.0,-28.687952444785665,0.0,0.0,12.996431739713564,Cat 1 (64-82),typical (10-25),steady (-5 to 5)
2020291N32305,2020,2020-10-23 00:00:00+00:00,2020-10-23 12:00:00+00:00,32.2,-61.6,75.0,33.7,-61.6,75.0,constant-motion,12,33.60000000000001,-61.80233740282429,75.0,21.781116735687025,-11.13199999999938,-18.91176548608235,0.0,0.0,13.899385029191633,Cat 1 (64-82),typical (10-25),steady (-5 to 5)
2020291N32305,2020,2020-10-23 06:00:00+00:00,2020-10-23 18:00:00+00:00,32.9,-61.6,75.0,34.9,-61.7,75.0,constant-motion,12,34.29999999999999,-61.599999999999994,75.0,67.34194608804457,-66.79200000000094,9.239696757681106,0.0,0.0,18.548461975590573,Cat 1 (64-82),typical (10-25),steady (-5 to 5)
2020291N32305,2020,2020-10-23 12:00:00+00:00,2020-10-24 00:00:00+00:00,33.7,-61.6,75.0,36.1,-62.0,75.0,constant-motion,12,35.30000000000001,-61.599999999999994,75.0,96.00922377042446,-89.0559999999989,36.519722728907844,0.0,0.0,22.44574482137109,Cat 1 (64-82),typical (10-25),steady (-5 to 5)
2020291N32305,2020,2020-10-23 18:00:00+00:00,2020-10-24 06:00:00+00:00,34.9,-61.7,75.0,36.8,-62.1,75.0,constant-motion,12,37.29999999999999,-61.90448233596945,75.0,58.24218411211815,55.6599999999992,17.700053263141864,0.0,0.0,17.860321026900962,Cat 1 (64-82),typical (10-25),steady (-5 to 5)
2020291N32305,2020,2020-10-24 00:00:00+00:00,2020-10-24 12:00:00+00:00,36.1,-62.0,75.0,37.4,-61.3,75.0,constant-motion,12,38.50000000000001,-62.614061087855305,75.0,168.03336155162805,122.45200000000096,-116.81330580219452,0.0,0.0,13.119351584386685,Cat 1 (64-82),typical (10-25),steady (-5 to 5)
2020291N32305,2020,2020-10-24 06:00:00+00:00,2020-10-24 18:00:00+00:00,36.8,-62.1,75.0,38.6,-59.7,70.0,constant-motion,12,38.19999999999999,-62.302778659751965,75.0,231.12480108334773,-44.52800000000141,-229.29822799951103,5.0,5.0,24.243145770570774,Cat 1 (64-82),typical (10-25),weakening (<-5)
2020291N32305,2020,2020-10-24 12:00:00+00:00,2020-10-25 00:00:00+00:00,37.4,-61.3,75.0,40.3,-57.6,65.0,constant-motion,12,38.6,-59.68056234603459,75.0,260.0721960323927,-189.2439999999995,-178.71222307746382,10.0,10.0,37.87489198631851,Cat 1 (64-82),fast (>=25),weakening (<-5)
2020291N32305,2020,2020-10-24 18:00:00+00:00,2020-10-25 06:00:00+00:00,38.6,-59.7,70.0,42.0,-55.2,65.0,constant-motion,12,41.00000000000001,-56.41783354178031,70.0,150.49785399264792,-111.3199999999992,-101.34273038495814,5.0,5.0,44.75249460796096,Cat 1 (64-82),fast (>=25),weakening (<-5)
2020291N32305,2020,2020-10-25 00:00:00+00:00,2020-10-25 12:00:00+00:00,40.3,-57.6,65.0,43.3,-51.8,65.0,constant-motion,12,43.69999999999999,-53.235906685784386,65.0,124.06225308450686,44.527999999999054,-120.29321953070337,0.0,0.0,48.74552659382508,Cat 1 (64-82),fast (>=25),steady (-5 to 5)
2020291N32305,2020,2020-10-25 06:00:00+00:00,2020-10-25 18:00:00+00:00,42.0,-55.2,65.0,45.0,-46.9,60.0,constant-motion,12,45.400000000000006,-50.20067282508592,65.0,262.3909401513758,44.528000000000645,-267.8646383654607,5.0,5.0,62.28895827095884,Cat 1 (64-82),fast (>=25),weakening (<-5)
2020291N32305,2020,2020-10-25 12:00:00+00:00,2020-10-26 00:00:00+00:00,43.3,-51.8,65.0,47.2,-41.2,60.0,constant-motion,12,45.89999999999999,-44.77576029376334,65.0,309.2571283725487,-144.71600000000126,-273.9712611426904,5.0,5.0,77.93158571256586,Cat 1 (64-82),fast (>=25),weakening (<-5)
2020299N18277,2020,2020-10-25 12:00:00+00:00,2020-10-26 00:00:00+00:00,17.8,-83.6,45.0,18.2,-83.8,55.0,constant-motion,12,18.000000000000004,-83.8001684322145,45.0,22.23902317185385,-22.263999999999527,-0.029817804462648922,-10.0,10.0,4.104231504681518,TS (34-63),slow (<10),strengthening (>5)
2020299N18277,2020,2020-10-25 18:00:00+00:00,2020-10-26 06:00:00+00:00,18.0,-83.7,50.0,18.5,-84.1,65.0,constant-motion,12,18.4,-83.90034155791265,50.0,23.815183577546836,-11.132000000000154,21.101904883538147,-15.0,15.0,5.818643138892809,TS (34-63),slow (<10),strengthening (>5)
2020299N18277,2020,2020-10-26 00:00:00+00:00,2020-10-26 12:00:00+00:00,18.2,-83.8,55.0,18.9,-84.8,65.0,constant-motion,12,18.599999999999998,-84.00034561311764,55.0,90.56595979426974,-33.39600000000008,84.37424228627802,-10.0,10.0,10.91993930215017,TS (34-63),typical (10-25),strengthening (>5)
2020299N18277,2020,2020-10-26 06:00:00+00:00,2020-10-26 18:00:00+00:00,18.5,-84.1,65.0,19.4,-85.7,70.0,constant-motion,12,19.1,-84.70158570615932,65.0,109.99179985354482,-33.395999999999674,105.06304345314899,-5.0,5.0,16.31479211601075,Cat 1 (64-82),typical (10-25),steady (-5 to 5)
2020299N18277,2020,2020-10-26 12:00:00+00:00,2020-10-27 00:00:00+00:00,18.9,-84.8,65.0,19.9,-86.6,70.0,constant-motion,12,19.699999999999996,-86.20505727041267,65.0,46.92404159798551,-22.26400000000031,41.37835594274898,-5.0,5.0,18.258055316194667,Cat 1 (64-82),typical (10-25),steady (-5 to 5)
2020299N18277,2020,2020-10-26 18:00:00+00:00,2020-10-27 06:00:00+00:00,19.4,-85.7,70.0,20.6,-87.9,65.0,constant-motion,12,20.4,-87.50837485104016,70.0,46.45770795714629,-22.264000000000323,40.84668813291378,5.0,5.0,22.14915992421987,Cat 1 (64-82),typical (10-25),weakening (<-5)
2020299N18277,2020,2020-10-27 00:00:00+00:00,2020-10-27 12:00:00+00:00,19.9,-86.6,70.0,21.3,-89.0,60.0,constant-motion,12,20.9,-88.4086081481555,70.0,75.77731568169898,-44.52800000000025,61.37817916654808,10.0,10.0,24.52760118512259,Cat 1 (64-82),typical (10-25),weakening (<-5)
2020299N18277,2020,2020-10-27 06:00:00+00:00,2020-10-27 18:00:00+00:00,20.6,-87.9,65.0,22.2,-90.0,55.0,constant-motion,12,22.000000000000007,-90.51813935902332,65.0,57.82866315837884,-22.26399999999913,-53.887814552904416,10.0,10.0,23.409826160386633,Cat 1 (64-82),typical (10-25),weakening (<-5)
2020299N18277,2020,2020-10-27 12:00:00+00:00,2020-10-28 00:00:00+00:00,21.3,-89.0,60.0,23.2,-90.8,55.0,constant-motion,12,22.7,-91.21591884187846,60.0,70.03393846248977,-55.66,-43.257979729829856,5.0,5.0,23.414587391445156,TS (34-63),typical (10-25),weakening (<-5)
2020299N18277,2020,2020-10-27 18:00:00+00:00,2020-10-28 06:00:00+00:00,22.2,-90.0,55.0,24.4,-91.5,65.0,constant-motion,12,23.999999999999996,-92.01954304302815,55.0,68.95582461994967,-44.52800000000025,-53.42798209473651,-10.0,10.0,24.052306512214383,TS (34-63),typical (10-25),strengthening (>5)
2020299N18277,2020,2020-10-28 00:00:00+00:00,2020-10-28 12:00:00+00:00,23.2,-90.8,55.0,26.0,-91.7,80.0,constant-motion,12,25.2,-92.41827473921343,55.0,114.45993167162786,-89.0560000000001,-73.22055689602502,-25.0,25.0,27.030507565925877,TS (34-63),fast (>=25),strengthening (>5)
2020299N18277,2020,2020-10-28 06:00:00+00:00,2020-10-28 18:00:00+00:00,24.4,-91.5,65.0,28.0,-91.1,95.0,constant-motion,12,26.799999999999997,-92.92037850430593,65.0,223.824242559072,-133.5840000000003,-182.54775499991624,-30.0,30.0,33.523798325718595,Cat 1 (64-82),fast (>=25),strengthening (>5)
2020299N18277,2020,2020-10-28 12:00:00+00:00,2020-10-29 00:00:00+00:00,26.0,-91.7,80.0,30.2,-89.9,85.0,constant-motion,12,29.200000000000003,-92.10840595712823,80.0,240.54001764092297,-111.3199999999996,-217.04719189736193,-5.0,5.0,41.6044170292834,Cat 1 (64-82),fast (>=25),steady (-5 to 5)
2020299N18277,2020,2020-10-28 18:00:00+00:00,2020-10-29 06:00:00+00:00,28.0,-91.1,95.0,32.8,-87.5,60.0,constant-motion,12,32.0,-89.86538514418427,95.0,239.22052824430796,-89.0559999999997,-226.62986243496283,35.0,35.0,52.96300153478558,Cat 2 (83-95),fast (>=25),weakening (<-5)
2020299N18277,2020,2020-10-29 00:00:00+00:00,2020-10-29 12:00:00+00:00,30.2,-89.9,85.0,35.3,-83.6,45.0,constant-motion,12,34.599999999999994,-87.41630465847942,85.0,356.39999251491,-77.92399999999992,-356.39013913219986,40.0,40.0,68.11469860170008,Cat 2 (83-95),fast (>=25),weakening (<-5)
2020306N15288,2020,2020-11-01 18:00:00+00:00,2020-11-02 06:00:00+00:00,14.9,-78.2,50.0,14.9,-80.4,70.0,constant-motion,12,14.9,-81.2,50.0,85.96496636985982,0.0,-86.0615881200415,-20.0,20.0,19.700235346970082,TS (34-63),typical (10-25),strengthening (>5)
2020306N15288,2020,2020-11-02 00:00:00+00:00,2020-11-02 12:00:00+00:00,14.9,-79.4,60.0,14.8,-81.2,90.0,constant-motion,12,14.9,-81.79999999999998,60.0,65.44029970887044,11.13199999999996,-64.50130231837741,-30.0,30.0,16.148737482779875,TS (34-63),typical (10-25),strengthening (>5)
2020306N15288,2020,2020-11-02 06:00:00+00:00,2020-11-02 18:00:00+00:00,14.9,-80.4,70.0,14.7,-82.0,115.0,constant-motion,12,14.9,-82.4,70.0,48.41257715001084,22.264000000000117,-42.951122908983905,-45.0,45.0,14.453401384764325,Cat 1 (64-82),typical (10-25),strengthening (>5)
2020306N15288,2020,2020-11-02 12:00:00+00:00,2020-11-03 00:00:00+00:00,14.8,-81.2,90.0,14.3,-82.5,130.0,constant-motion,12,14.600000000000001,-82.79889560960628,90.0,46.353204332871115,33.39600000000007,-32.08829691370366,-40.0,40.0,12.546529217004826,Cat 2 (83-95),typical (10-25),strengthening (>5)
2020306N15288,2020,2020-11-02 18:00:00+00:00,2020-11-03 06:00:00+00:00,14.7,-82.0,115.0,14.0,-82.9,130.0,constant-motion,12,14.499999999999996,-83.59890342001378,115.0,93.61974083772846,55.659999999999606,-75.18037039065692,-15.0,15.0,10.36095096678497,Major (>=113),typical (10-25),strengthening (>5)
2020306N15288,2020,2020-11-03 00:00:00+00:00,2020-11-03 12:00:00+00:00,14.3,-82.5,130.0,13.6,-83.1,125.0,constant-motion,12,13.500000000000004,-83.49735366479416,130.0,44.369862175086794,-11.131999999999564,-42.952126950980684,5.0,5.0,8.437244155865267,Major (>=113),slow (<10),weakening (<-5)
2020306N15288,2020,2020-11-03 06:00:00+00:00,2020-11-03 18:00:00+00:00,14.0,-82.9,130.0,13.7,-83.3,120.0,constant-motion,12,13.399999999999999,-83.69844366638803,130.0,54.47902581978748,-33.39600000000008,-43.120574702065376,10.0,10.0,4.547372842987374,Major (>=113),slow (<10),weakening (<-5)
2020306N15288,2020,2020-11-03 12:00:00+00:00,2020-11-04 00:00:00+00:00,13.6,-83.1,125.0,13.8,-83.7,95.0,constant-motion,12,12.799999999999999,-83.49899561383002,125.0,113.30246129120276,-111.32000000000019,21.649041607071418,30.0,30.0,5.710647388964905,Major (>=113),slow (<10),weakening (<-5)
2020306N15288,2020,2020-11-03 18:00:00+00:00,2020-11-04 06:00:00+00:00,13.7,-83.3,120.0,13.8,-84.3,70.0,constant-motion,12,13.899999999999999,-83.70025584531749,120.0,65.69749509648229,11.131999999999763,64.85947341098866,50.0,50.0,9.048269683445353,Major (>=113),slow (<10),weakening (<-5)
2020306N15288,2020,2020-11-04 00:00:00+00:00,2020-11-04 12:00:00+00:00,13.8,-83.7,95.0,13.8,-84.9,50.0,constant-motion,12,14.000000000000004,-84.50051556824013,95.0,48.51698376259677,22.264000000000316,43.224162278156555,45.0,45.0,10.798524187014067,Cat 2 (83-95),typical (10-25),weakening (<-5)
2020306N15288,2020,2020-11-04 06:00:00+00:00,2020-11-04 18:00:00+00:00,13.8,-84.3,70.0,13.9,-85.4,40.0,constant-motion,12,13.8,-85.49999999999999,70.0,15.498442387357256,-11.13199999999996,-10.836201653952656,30.0,30.0,9.939807743003392,Cat 1 (64-82),slow (<10),weakening (<-5)
2020306N15288,2020,2020-11-04 12:00:00+00:00,2020-11-05 00:00:00+00:00,13.8,-84.9,50.0,14.0,-86.0,30.0,constant-motion,12,13.8,-86.10000000000005,50.0,24.720067717390712,-22.26399999999992,-10.86182704524174,20.0,20.0,10.066448173594948,TS (34-63),typical (10-25),weakening (<-5)
2020306N15288,2020,2020-11-07 06:00:00+00:00,2020-11-07 18:00:00+00:00,18.2,-85.1,35.0,19.8,-81.5,55.0,constant-motion,12,19.599999999999998,-82.48412411219961,35.0,105.39762014272014,-22.264000000000294,-103.41906235429826,-20.0,20.0,34.85010025415808,TS (34-63),fast (>=25),strengthening (>5)
2020306N15288,2020,2020-11-07 12:00:00+00:00,2020-11-08 00:00:00+00:00,19.1,-83.2,45.0,20.4,-80.2,55.0,constant-motion,12,20.900000000000006,-79.36846956329381,45.0,102.8444941509511,55.66000000000079,86.48816284936817,-10.0,10.0,28.802453807648334,TS (34-63),fast (>=25),strengthening (>5)
2020306N15288,2020,2020-11-07 18:00:00+00:00,2020-11-08 06:00:00+00:00,19.8,-81.5,55.0,21.1,-79.5,55.0,constant-motion,12,21.2,-78.07727611547531,55.0,147.96129156718055,11.131999999999778,148.2799523043296,0.0,0.0,21.133261955421258,TS (34-63),typical (10-25),steady (-5 to 5)
2020306N15288,2020,2020-11-08 00:00:00+00:00,2020-11-08 12:00:00+00:00,20.4,-80.2,55.0,22.2,-79.0,50.0,constant-motion,12,21.599999999999994,-77.58464412262013,55.0,160.54148425607826,-66.79200000000054,147.34488662649142,5.0,5.0,19.63448331367009,TS (34-63),typical (10-25),weakening (<-5)
2020306N15288,2020,2020-11-08 06:00:00+00:00,2020-11-08 18:00:00+00:00,21.1,-79.5,55.0,23.5,-79.2,55.0,constant-motion,12,22.500000000000007,-78.08997385241906,55.0,158.97387842825577,-111.31999999999923,114.84064840393042,0.0,0.0,22.387215164484136,TS (34-63),typical (10-25),steady (-5 to 5)
2020306N15288,2020,2020-11-08 12:00:00+00:00,2020-11-09 00:00:00+00:00,22.2,-79.0,50.0,24.5,-80.1,55.0,constant-motion,12,24.399999999999995,-77.98801399678648,50.0,214.06931287824742,-11.132000000000545,215.89020319725495,-5.0,5.0,23.27602087679401,TS (34-63),typical (10-25),steady (-5 to 5)
2020306N15288,2020,2020-11-08 18:00:00+00:00,2020-11-09 06:00:00+00:00,23.5,-79.2,55.0,25.0,-81.4,55.0,constant-motion,12,26.1,-79.60605749812473,55.0,217.59613192318898,122.45200000000014,182.2605228192686,0.0,0.0,23.208389009314672,TS (34-63),typical (10-25),steady (-5 to 5)
2020306N15288,2020,2020-11-09 00:00:00+00:00,2020-11-09 12:00:00+00:00,24.5,-80.1,55.0,24.9,-82.9,50.0,constant-motion,12,26.5,-81.92185755991036,55.0,203.11736423471243,178.11200000000014,100.12578028178106,5.0,5.0,23.860866554199916,TS (34-63),typical (10-25),weakening (<-5)
2020306N15288,2020,2020-11-09 06:00:00+00:00,2020-11-09 18:00:00+00:00,25.0,-81.4,55.0,24.2,-84.1,45.0,constant-motion,12,26.0,-84.0160101354256,55.0,200.32972193859132,200.37600000000006,10.437946793078709,10.0,10.0,23.924831126567465,TS (34-63),typical (10-25),weakening (<-5)
2020306N15288,2020,2020-11-09 12:00:00+00:00,2020-11-10 00:00:00+00:00,24.9,-82.9,50.0,23.4,-85.0,45.0,constant-motion,12,24.699999999999996,-85.89636067431219,50.0,170.8201186493304,144.71599999999967,-89.48191031897906,5.0,5.0,22.548494435095694,TS (34-63),typical (10-25),weakening (<-5)
2020306N15288,2020,2020-11-09 18:00:00+00:00,2020-11-10 06:00:00+00:00,24.2,-84.1,45.0,23.0,-85.4,45.0,constant-motion,12,22.8,-86.48047402577316,45.0,112.8862700409418,-22.263999999999925,-110.40340656191776,0.0,0.0,15.66802230446701,TS (34-63),typical (10-25),steady (-5 to 5)
2020306N15288,2020,2020-11-10 00:00:00+00:00,2020-11-10 12:00:00+00:00,23.4,-85.0,45.0,22.6,-85.3,50.0,constant-motion,12,21.799999999999997,-86.78391375182122,45.0,176.78176248713552,-89.05600000000045,-152.5947783191788,-5.0,5.0,7.8422191744728345,TS (34-63),slow (<10),steady (-5 to 5)
2020306N15288,2020,2020-11-10 06:00:00+00:00,2020-11-10 18:00:00+00:00,23.0,-85.4,45.0,22.9,-85.1,50.0,constant-motion,12,22.200000000000003,-86.19646894908034,45.0,136.8834971911282,-77.92399999999952,-112.6070724275062,-5.0,5.0,2.722388044323635,TS (34-63),slow (<10),steady (-5 to 5)
2020306N15288,2020,2020-11-10 12:00:00+00:00,2020-11-11 00:00:00+00:00,22.6,-85.3,50.0,23.5,-84.6,55.0,constant-motion,12,21.800000000000004,-85.10086565731476,50.0,195.8939917763754,-189.24399999999952,-51.17846137430059,-5.0,5.0,10.255320450815029,TS (34-63),typical (10-25),steady (-5 to 5)
2020306N15288,2020,2020-11-10 18:00:00+00:00,2020-11-11 06:00:00+00:00,22.9,-85.1,50.0,24.5,-84.2,60.0,constant-motion,12,23.499999999999993,-84.69866586245388,50.0,122.18921566771594,-111.32000000000077,-50.674639034962084,-10.0,10.0,16.676849706097766,TS (34-63),typical (10-25),strengthening (>5)
2020306N15288,2020,2020-11-11 00:00:00+00:00,2020-11-11 12:00:00+00:00,23.5,-84.6,55.0,25.8,-83.9,65.0,constant-motion,12,24.700000000000003,-83.59309714493678,55.0,126.148679518999,-122.45199999999974,31.495166105015798,-10.0,10.0,22.112547587618902,TS (34-63),typical (10-25),strengthening (>5)
2020306N15288,2020,2020-11-11 06:00:00+00:00,2020-11-11 18:00:00+00:00,24.5,-84.2,60.0,26.8,-83.7,60.0,constant-motion,12,26.5,-83.39028552892876,60.0,45.38941720984038,-33.39600000000007,31.181712457347246,0.0,0.0,21.717680130973694,TS (34-63),typical (10-25),steady (-5 to 5)
2020306N15288,2020,2020-11-11 12:00:00+00:00,2020-11-12 00:00:00+00:00,25.8,-83.9,65.0,27.9,-83.5,55.0,constant-motion,12,28.400000000000002,-83.2898998537942,65.0,59.29071550691353,55.660000000000394,20.73247688912584,10.0,10.0,19.738074504598742,Cat 1 (64-82),typical (10-25),weakening (<-5)
2020306N15288,2020,2020-11-11 18:00:00+00:00,2020-11-12 06:00:00+00:00,26.8,-83.7,60.0,28.7,-83.2,50.0,constant-motion,12,28.8,-83.29461645434307,60.0,14.447300617961131,11.132000000000147,-9.339664129081335,10.0,10.0,18.076962723100923,TS (34-63),typical (10-25),weakening (<-5)
2020306N15288,2020,2020-11-12 00:00:00+00:00,2020-11-12 12:00:00+00:00,27.9,-83.5,55.0,29.7,-82.5,40.0,constant-motion,12,30.099999999999994,-83.0937815533526,55.0,72.48708672727042,44.52799999999945,-57.99994876026126,15.0,15.0,18.550547027157258,TS (34-63),typical (10-25),weakening (<-5)
